Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts
20/03/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,8,6,2,9
20/03/2013,Stay,Rihanna Featuring Mikky Ekko,9,9,7,4
20/03/2013,Scream & Shout,will.i.am & Britney Spears,10,8,4,9
20/03/2013,Radioactive,Imagine Dragons,11,13,6,9
20/03/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,12,12,12,7
20/03/2013,Sail,AWOLNATION,13,11,11,9
20/03/2013,Girl On Fire,Alicia Keys Featuring Nicki Minaj,14,15,14,9
20/03/2013,Ho Hey,The Lumineers,15,17,3,9
20/03/2013,Call Me Maybe,Carly Rae Jepsen,16,18,13,9
20/03/2013,Poetic Justice,Kendrick Lamar Featuring Drake,17,16,16,9
20/03/2013,Locked Out Of Heaven,Bruno Mars,18,20,2,9
20/03/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,19,31,19,2
20/03/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,20,19,9,9
20/03/2013,One Way Or Another (Teenage Kicks),One Direction,21,14,5,3
20/03/2013,Diamonds,Rihanna,22,21,3,9
20/03/2013,What Makes You Beautiful,One Direction,23,24,21,4
20/03/2013,All Gold Everything,Trinidad James,24,22,22,5
20/03/2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,25,25,10,9
20/03/2013,Levitate,Hadouken!,26,36,26,2
20/03/2013,Kiss You,One Direction,27,28,21,4
20/03/2013,Swimming Pools (Drank),Kendrick Lamar,28,23,8,9
20/03/2013,Pour It Up,Rihanna,29,37,29,4
20/03/2013,Don't You Worry Child,Swedish House Mafia Featuring John Martin,30,29,6,9
20/03/2013,Heart Attack,Demi Lovato,31,31,1,-
20/03/2013,Hall Of Fame,The Script Featuring will.i.am,32,33,22,9
20/03/2013,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,33,30,26,9
20/03/2013,Rolling In The Deep,Adele,34,26,26,4
20/03/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,35,35,1,-
20/03/2013,It's Time,Imagine Dragons,36,27,5,9
20/03/2013,Neva End,Future,37,38,37,4
20/03/2013,No Worries,Lil Wayne Featuring Detail,38,32,27,9
20/03/2013,Power Trip,J. Cole Featuring Miguel,39,39,1,-
20/03/2013,We Are Never Ever Getting Back Together,Taylor Swift,40,41,21,9
20/03/2013,I'm Different,2 Chainz,41,44,25,9
20/03/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,42,42,1,-
20/03/2013,Wicked Games,The Weeknd,43,34,30,4
20/03/2013,Love Sosa,Chief Keef,44,50,44,6
20/03/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,45,45,2,-
20/03/2013,Die Young,Ke$ha,46,35,12,9
20/03/2013,Little Talks,Of Monsters And Men,47,42,13,9
20/03/2013,Somebody That I Used To Know,Gotye Featuring Kimbra,48,40,28,9
20/03/2013,Adorn,Miguel,49,45,27,7
20/03/2013,One More Night,Maroon 5,50,47,15,9
27/03/2013,Harlem Shake,Baauer,1,1,1,5
27/03/2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2,2,1,10
27/03/2013,Started From The Bottom,Drake,3,3,3,5
27/03/2013,Love Me,Lil Wayne Featuring Drake & Future,4,4,4,7
27/03/2013,When I Was Your Man,Bruno Mars,5,6,5,7
27/03/2013,Gangnam Style,PSY,6,5,5,10
27/03/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,7,12,7,8
27/03/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,8,8,2,10
27/03/2013,Stay,Rihanna Featuring Mikky Ekko,9,9,7,5
27/03/2013,Scream & Shout,will.i.am & Britney Spears,10,10,4,10
27/03/2013,I Knew You Were Trouble.,Taylor Swift,11,7,7,5
27/03/2013,Radioactive,Imagine Dragons,12,11,6,10
27/03/2013,Sail,AWOLNATION,13,13,11,10
27/03/2013,Girl On Fire,Alicia Keys Featuring Nicki Minaj,14,14,14,10
27/03/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,15,19,15,3
27/03/2013,Ho Hey,The Lumineers,16,15,3,10
27/03/2013,Locked Out Of Heaven,Bruno Mars,17,18,2,10
27/03/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,18,20,9,10
27/03/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,19,42,19,2
27/03/2013,Call Me Maybe,Carly Rae Jepsen,20,16,13,10
27/03/2013,Poetic Justice,Kendrick Lamar Featuring Drake,21,17,16,10
27/03/2013,All Gold Everything,Trinidad James,22,24,22,6
27/03/2013,Diamonds,Rihanna,23,22,3,10
27/03/2013,What Makes You Beautiful,One Direction,24,23,21,5
27/03/2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,25,25,10,10
27/03/2013,Pour It Up,Rihanna,26,29,26,5
27/03/2013,Swimming Pools (Drank),Kendrick Lamar,27,28,8,10
27/03/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,28,35,28,2
27/03/2013,Kiss You,One Direction,29,27,21,5
27/03/2013,Levitate,Hadouken!,30,26,26,3
27/03/2013,One Way Or Another (Teenage Kicks),One Direction,31,21,5,4
27/03/2013,Power Trip,J. Cole Featuring Miguel,32,39,32,2
27/03/2013,Don't You Worry Child,Swedish House Mafia Featuring John Martin,33,30,6,10
27/03/2013,It's Time,Imagine Dragons,34,36,5,10
27/03/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,35,45,35,3
27/03/2013,Show Out,Juicy J Featuring Big Sean & Young Jeezy,36,36,1,-
27/03/2013,Heart Attack,Demi Lovato,37,31,31,2
27/03/2013,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,38,33,26,10
27/03/2013,Hall Of Fame,The Script Featuring will.i.am,39,32,22,10
27/03/2013,Feel This Moment,Pitbull Featuring Christina Aguilera,40,40,1,-
27/03/2013,I'm Different,2 Chainz,41,41,25,10
27/03/2013,Freaks,French Montana Featuring Nicki Minaj,42,42,1,-
27/03/2013,Neva End,Future,43,37,37,5
27/03/2013,No Worries,Lil Wayne Featuring Detail,44,38,27,10
27/03/2013,Little Talks,Of Monsters And Men,45,47,13,10
27/03/2013,Rolling In The Deep,Adele,46,34,26,5
27/03/2013,We Are Never Ever Getting Back Together,Taylor Swift,47,40,21,10
27/03/2013,Somebody That I Used To Know,Gotye Featuring Kimbra,48,48,28,10
27/03/2013,Die Young,Ke$ha,49,46,12,10
27/03/2013,I Will Wait,Mumford & Sons,50,16,9,-
03/04/2013,Harlem Shake,Baauer,1,1,1,6
03/04/2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2,2,1,11
03/04/2013,Started From The Bottom,Drake,3,3,3,6
03/04/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,4,7,4,9
03/04/2013,Love Me,Lil Wayne Featuring Drake & Future,5,4,4,8
03/04/2013,When I Was Your Man,Bruno Mars,6,5,5,8
03/04/2013,Gangnam Style,PSY,7,6,5,11
03/04/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,8,8,2,11
03/04/2013,Stay,Rihanna Featuring Mikky Ekko,9,9,7,6
03/04/2013,Radioactive,Imagine Dragons,10,12,6,11
03/04/2013,Scream & Shout,will.i.am & Britney Spears,11,10,4,11
03/04/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,12,19,12,3
03/04/2013,22,Taylor Swift,13,13,1,-
03/04/2013,I Knew You Were Trouble.,Taylor Swift,14,11,7,6
03/04/2013,Mirrors,Justin Timberlake,15,15,1,-
03/04/2013,Sail,AWOLNATION,16,13,11,11
03/04/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,17,18,9,11
03/04/2013,All Gold Everything,Trinidad James,18,22,18,7
03/04/2013,Girl On Fire,Alicia Keys Featuring Nicki Minaj,19,14,14,11
03/04/2013,Ho Hey,The Lumineers,20,16,3,11
03/04/2013,Feel This Moment,Pitbull Featuring Christina Aguilera,21,40,21,2
03/04/2013,Locked Out Of Heaven,Bruno Mars,22,17,2,11
03/04/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,23,28,23,3
03/04/2013,Call Me Maybe,Carly Rae Jepsen,24,20,13,11
03/04/2013,What Makes You Beautiful,One Direction,25,24,21,6
03/04/2013,Diamonds,Rihanna,26,23,3,11
03/04/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,27,15,15,4
03/04/2013,Poetic Justice,Kendrick Lamar Featuring Drake,28,21,16,11
03/04/2013,Power Trip,J. Cole Featuring Miguel,29,32,29,3
03/04/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,30,35,30,4
03/04/2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,31,25,10,11
03/04/2013,Levitate,Hadouken!,32,30,26,4
03/04/2013,Wop,J. Dash,33,33,1,-
03/04/2013,Kiss You,One Direction,34,29,21,6
03/04/2013,Swimming Pools (Drank),Kendrick Lamar,35,27,8,11
03/04/2013,It's Time,Imagine Dragons,36,34,5,11
03/04/2013,Pour It Up,Rihanna,37,26,26,6
03/04/2013,I'm Different,2 Chainz,38,41,25,11
03/04/2013,Heart Attack,Demi Lovato,39,37,31,3
03/04/2013,Don't You Worry Child,Swedish House Mafia Featuring John Martin,40,33,6,11
03/04/2013,Hall Of Fame,The Script Featuring will.i.am,41,39,22,11
03/04/2013,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,42,38,26,11
03/04/2013,One Way Or Another (Teenage Kicks),One Direction,43,31,5,5
03/04/2013,No Worries,Lil Wayne Featuring Detail,44,44,27,11
03/04/2013,Little Talks,Of Monsters And Men,45,45,13,11
03/04/2013,Somebody That I Used To Know,Gotye Featuring Kimbra,46,48,28,11
03/04/2013,We Are Never Ever Getting Back Together,Taylor Swift,47,47,21,11
03/04/2013,Neva End,Future,48,43,37,6
03/04/2013,Kisses Down Low,Kelly Rowland,49,49,1,-
03/04/2013,Pusher Love Girl,Justin Timberlake,50,50,1,-
10/04/2013,Harlem Shake,Baauer,1,1,1,7
10/04/2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2,2,1,12
10/04/2013,Started From The Bottom,Drake,3,3,3,7
10/04/2013,Love Me,Lil Wayne Featuring Drake & Future,4,5,4,9
10/04/2013,When I Was Your Man,Bruno Mars,5,6,5,9
10/04/2013,Radioactive,Imagine Dragons,6,10,6,12
10/04/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,7,4,4,10
10/04/2013,Mirrors,Justin Timberlake,8,15,8,2
10/04/2013,Stay,Rihanna Featuring Mikky Ekko,9,9,7,7
10/04/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,10,12,10,4
10/04/2013,Gangnam Style,PSY,11,7,5,12
10/04/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,12,8,2,12
10/04/2013,Wop,J. Dash,13,33,13,2
10/04/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,14,27,14,5
10/04/2013,Scream & Shout,will.i.am & Britney Spears,15,11,4,12
10/04/2013,Levitate,Hadouken!,16,32,16,5
10/04/2013,Sail,AWOLNATION,17,16,11,12
10/04/2013,Feel This Moment,Pitbull Featuring Christina Aguilera,18,21,18,3
10/04/2013,I Knew You Were Trouble.,Taylor Swift,19,14,7,7
10/04/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,20,23,20,4
10/04/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,21,30,21,5
10/04/2013,Girl On Fire,Alicia Keys Featuring Nicki Minaj,22,19,14,12
10/04/2013,Power Trip,J. Cole Featuring Miguel,23,29,23,4
10/04/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,24,17,9,12
10/04/2013,All Gold Everything,Trinidad James,25,18,18,8
10/04/2013,Locked Out Of Heaven,Bruno Mars,26,22,2,12
10/04/2013,What Makes You Beautiful,One Direction,27,25,21,7
10/04/2013,Call Me Maybe,Carly Rae Jepsen,28,24,13,12
10/04/2013,Diamonds,Rihanna,29,26,3,12
10/04/2013,Ho Hey,The Lumineers,30,20,3,12
10/04/2013,Poetic Justice,Kendrick Lamar Featuring Drake,31,28,16,12
10/04/2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,32,31,10,12
10/04/2013,Kiss You,One Direction,33,34,21,7
10/04/2013,It's Time,Imagine Dragons,34,36,5,12
10/04/2013,The Way,Ariana Grande Featuring Mac Miller,35,35,1,-
10/04/2013,Pour It Up,Rihanna,36,37,26,7
10/04/2013,Heart Attack,Demi Lovato,37,39,31,4
10/04/2013,Swimming Pools (Drank),Kendrick Lamar,38,35,8,12
10/04/2013,Don't You Worry Child,Swedish House Mafia Featuring John Martin,39,40,6,12
10/04/2013,Pusher Love Girl,Justin Timberlake,40,50,40,2
10/04/2013,22,Taylor Swift,41,13,13,2
10/04/2013,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,42,42,26,12
10/04/2013,Hall Of Fame,The Script Featuring will.i.am,43,41,22,12
10/04/2013,Scary Monsters And Nice Sprites,Skrillex,44,44,1,-
10/04/2013,Disparate Youth,Santigold,45,45,1,-
10/04/2013,No Worries,Lil Wayne Featuring Detail,46,44,27,12
10/04/2013,Wagon Wheel,Darius Rucker,47,47,1,-
10/04/2013,Somebody That I Used To Know,Gotye Featuring Kimbra,48,46,28,12
10/04/2013,I'm Different,2 Chainz,49,38,25,12
10/04/2013,Little Talks,Of Monsters And Men,50,45,13,12
17/04/2013,Harlem Shake,Baauer,1,1,1,8
17/04/2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2,2,1,13
17/04/2013,When I Was Your Man,Bruno Mars,3,5,3,10
17/04/2013,Started From The Bottom,Drake,4,3,3,8
17/04/2013,Love Me,Lil Wayne Featuring Drake & Future,5,4,4,10
17/04/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,6,10,6,5
17/04/2013,Radioactive,Imagine Dragons,7,6,6,13
17/04/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,8,7,4,11
17/04/2013,Mirrors,Justin Timberlake,9,8,8,3
17/04/2013,The Way,Ariana Grande Featuring Mac Miller,10,35,10,2
17/04/2013,Stay,Rihanna Featuring Mikky Ekko,11,9,7,8
17/04/2013,Gangnam Style,PSY,12,11,5,13
17/04/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,13,14,13,6
17/04/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,14,12,2,13
17/04/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,15,21,15,6
17/04/2013,Levitate,Hadouken!,16,16,16,6
17/04/2013,Scream & Shout,will.i.am & Britney Spears,17,15,4,13
17/04/2013,Sail,AWOLNATION,18,17,11,13
17/04/2013,Power Trip,J. Cole Featuring Miguel,19,23,19,5
17/04/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,20,20,20,5
17/04/2013,Feel This Moment,Pitbull Featuring Christina Aguilera,21,18,18,4
17/04/2013,Call Me Maybe,Carly Rae Jepsen,22,28,13,13
17/04/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,23,24,9,13
17/04/2013,I Knew You Were Trouble.,Taylor Swift,24,19,7,8
17/04/2013,Locked Out Of Heaven,Bruno Mars,25,26,2,13
17/04/2013,Girl On Fire,Alicia Keys Featuring Nicki Minaj,26,22,14,13
17/04/2013,Rich As F**k,Lil Wayne Featuring 2 Chainz,27,27,1,-
17/04/2013,What Makes You Beautiful,One Direction,28,27,21,8
17/04/2013,All Gold Everything,Trinidad James,29,25,18,9
17/04/2013,Diamonds,Rihanna,30,29,3,13
17/04/2013,Ho Hey,The Lumineers,31,30,3,13
17/04/2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,32,32,10,13
17/04/2013,I Love It,Icona Pop Featuring Charli XCX,33,33,1,-
17/04/2013,It's Time,Imagine Dragons,34,34,5,13
17/04/2013,Poetic Justice,Kendrick Lamar Featuring Drake,35,31,16,13
17/04/2013,Heart Attack,Demi Lovato,36,37,31,5
17/04/2013,Kiss You,One Direction,37,33,21,8
17/04/2013,Wop,J. Dash,38,13,13,3
17/04/2013,No Worries,Lil Wayne Featuring Detail,39,46,27,13
17/04/2013,Wagon Wheel,Darius Rucker,40,47,40,2
17/04/2013,22,Taylor Swift,41,41,13,3
17/04/2013,High School,Nicki Minaj Featuring Lil Wayne,42,42,1,-
17/04/2013,Swimming Pools (Drank),Kendrick Lamar,43,38,8,13
17/04/2013,Don't You Worry Child,Swedish House Mafia Featuring John Martin,44,39,6,13
17/04/2013,Somebody That I Used To Know,Gotye Featuring Kimbra,45,48,28,13
17/04/2013,Hall Of Fame,The Script Featuring will.i.am,46,43,22,13
17/04/2013,Pour It Up,Rihanna,47,36,26,8
17/04/2013,R.I.P.,Young Jeezy Featuring 2 Chainz,48,48,1,-
17/04/2013,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,49,49,1,-
17/04/2013,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,50,42,26,13
24/04/2013,Gentleman,PSY,1,1,1,-
24/04/2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2,2,1,14
24/04/2013,Harlem Shake,Baauer,3,1,1,9
24/04/2013,When I Was Your Man,Bruno Mars,4,3,3,11
24/04/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,5,6,5,6
24/04/2013,Started From The Bottom,Drake,6,4,3,9
24/04/2013,Love Me,Lil Wayne Featuring Drake & Future,7,5,4,11
24/04/2013,Radioactive,Imagine Dragons,8,7,6,14
24/04/2013,Heart Attack,Demi Lovato,9,36,9,6
24/04/2013,Mirrors,Justin Timberlake,10,9,8,4
24/04/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,11,15,11,7
24/04/2013,Gangnam Style,PSY,12,12,5,14
24/04/2013,Stay,Rihanna Featuring Mikky Ekko,13,11,7,9
24/04/2013,Power Trip,J. Cole Featuring Miguel,14,19,14,6
24/04/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,15,8,4,12
24/04/2013,I Hit It First,Ray J Featuring Bobby Brackins,16,16,1,-
24/04/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,17,13,13,7
24/04/2013,Sail,AWOLNATION,18,18,11,14
24/04/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,19,14,2,14
24/04/2013,The Way,Ariana Grande Featuring Mac Miller,20,10,10,3
24/04/2013,Levitate,Hadouken!,21,16,16,7
24/04/2013,Scream & Shout,will.i.am & Britney Spears,22,17,4,14
24/04/2013,High School,Nicki Minaj Featuring Lil Wayne,23,42,23,2
24/04/2013,Call Me Maybe,Carly Rae Jepsen,24,22,13,14
24/04/2013,Feel This Moment,Pitbull Featuring Christina Aguilera,25,21,18,5
24/04/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,26,20,20,6
24/04/2013,I Love It,Icona Pop Featuring Charli XCX,27,33,27,2
24/04/2013,I Knew You Were Trouble.,Taylor Swift,28,24,7,9
24/04/2013,Locked Out Of Heaven,Bruno Mars,29,25,2,14
24/04/2013,The State Of Massachusetts,Dropkick Murphys,30,30,1,-
24/04/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,31,23,9,14
24/04/2013,Girl On Fire,Alicia Keys Featuring Nicki Minaj,32,26,14,14
24/04/2013,Ho Hey,The Lumineers,33,31,3,14
24/04/2013,What Makes You Beautiful,One Direction,34,28,21,9
24/04/2013,Rich As F**k,Lil Wayne Featuring 2 Chainz,35,27,27,2
24/04/2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,36,32,10,14
24/04/2013,Diamonds,Rihanna,37,30,3,14
24/04/2013,Fine China,Chris Brown,38,38,1,-
24/04/2013,Wagon Wheel,Darius Rucker,39,40,39,3
24/04/2013,It's Time,Imagine Dragons,40,34,5,14
24/04/2013,22,Taylor Swift,41,41,13,4
24/04/2013,All Gold Everything,Trinidad James,42,29,18,10
24/04/2013,Poetic Justice,Kendrick Lamar Featuring Drake,43,35,16,14
24/04/2013,Cruise,Florida Georgia Line,44,44,1,-
24/04/2013,Hall Of Fame,The Script Featuring will.i.am,45,46,22,14
24/04/2013,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,46,49,46,2
24/04/2013,Come & Get It,Selena Gomez,47,47,1,-
24/04/2013,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,48,48,1,-
24/04/2013,No Worries,Lil Wayne Featuring Detail,49,39,27,14
24/04/2013,Alive,Krewella,50,50,1,-
01/05/2013,Gentleman,PSY,1,1,1,2
01/05/2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2,2,1,15
01/05/2013,Gangnam Style,PSY,3,12,3,15
01/05/2013,Harlem Shake,Baauer,4,3,1,10
01/05/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,5,11,5,8
01/05/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,6,5,5,7
01/05/2013,When I Was Your Man,Bruno Mars,7,4,3,12
01/05/2013,Started From The Bottom,Drake,8,6,3,10
01/05/2013,Mirrors,Justin Timberlake,9,10,8,5
01/05/2013,Radioactive,Imagine Dragons,10,8,6,15
01/05/2013,Love Me,Lil Wayne Featuring Drake & Future,11,7,4,12
01/05/2013,Power Trip,J. Cole Featuring Miguel,12,14,12,7
01/05/2013,Heart Attack,Demi Lovato,13,9,9,7
01/05/2013,Stay,Rihanna Featuring Mikky Ekko,14,13,7,10
01/05/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,15,17,13,8
01/05/2013,Sail,AWOLNATION,16,18,11,15
01/05/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,17,15,4,13
01/05/2013,Levitate,Hadouken!,18,21,16,8
01/05/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,19,19,2,15
01/05/2013,Get Lucky,Daft Punk Featuring Pharrell Williams,20,20,1,-
01/05/2013,The Way,Ariana Grande Featuring Mac Miller,21,20,10,4
01/05/2013,I Love It,Icona Pop Featuring Charli XCX,22,27,22,3
01/05/2013,Scream & Shout,will.i.am & Britney Spears,23,22,4,15
01/05/2013,Feel This Moment,Pitbull Featuring Christina Aguilera,24,25,18,6
01/05/2013,Cruise,Florida Georgia Line,25,44,25,2
01/05/2013,Call Me Maybe,Carly Rae Jepsen,26,24,13,15
01/05/2013,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,27,46,27,3
01/05/2013,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,28,28,3,-
01/05/2013,Rich As F**k,Lil Wayne Featuring 2 Chainz,29,35,27,3
01/05/2013,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,30,48,30,2
01/05/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,31,26,20,7
01/05/2013,Locked Out Of Heaven,Bruno Mars,32,29,2,15
01/05/2013,I Knew You Were Trouble.,Taylor Swift,33,28,7,10
01/05/2013,It's Time,Imagine Dragons,34,40,5,15
01/05/2013,What Makes You Beautiful,One Direction,35,34,21,10
01/05/2013,22,Taylor Swift,36,41,13,5
01/05/2013,Ho Hey,The Lumineers,37,33,3,15
01/05/2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,38,36,10,15
01/05/2013,Girl On Fire,Alicia Keys Featuring Nicki Minaj,39,32,14,15
01/05/2013,Diamonds,Rihanna,40,37,3,15
01/05/2013,Come & Get It,Selena Gomez,41,47,41,2
01/05/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,42,31,9,15
01/05/2013,I Hit It First,Ray J Featuring Bobby Brackins,43,16,16,2
01/05/2013,High School,Nicki Minaj Featuring Lil Wayne,44,23,23,3
01/05/2013,I Need Your Love,Calvin Harris Featuring Ellie Goulding,45,45,1,-
01/05/2013,Wagon Wheel,Darius Rucker,46,39,39,4
01/05/2013,All Gold Everything,Trinidad James,47,42,18,11
01/05/2013,Fine China,Chris Brown,48,38,38,2
01/05/2013,Poetic Justice,Kendrick Lamar Featuring Drake,49,43,16,15
01/05/2013,Molly,Tyga Featuring Cedric Gervais| Wiz Khalifa & Mally Mall,50,50,1,-
08/05/2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,2,1,16
08/05/2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2,5,2,9
08/05/2013,Gangnam Style,PSY,3,3,3,16
08/05/2013,Harlem Shake,Baauer,4,4,1,11
08/05/2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,5,6,5,8
08/05/2013,Gentleman,PSY,6,1,1,3
08/05/2013,Get Lucky,Daft Punk Featuring Pharrell Williams,7,20,7,2
08/05/2013,When I Was Your Man,Bruno Mars,8,7,3,13
08/05/2013,Mirrors,Justin Timberlake,9,9,8,6
08/05/2013,Body Party,Ciara,10,10,1,-
08/05/2013,Started From The Bottom,Drake,11,8,3,11
08/05/2013,Radioactive,Imagine Dragons,12,10,6,16
08/05/2013,Love Me,Lil Wayne Featuring Drake & Future,13,11,4,13
08/05/2013,Power Trip,J. Cole Featuring Miguel,14,12,12,8
08/05/2013,Stay,Rihanna Featuring Mikky Ekko,15,14,7,11
08/05/2013,The Way,Ariana Grande Featuring Mac Miller,16,21,10,5
08/05/2013,Sail,AWOLNATION,17,16,11,16
08/05/2013,Heart Attack,Demi Lovato,18,13,9,8
08/05/2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,19,15,13,9
08/05/2013,Suit & Tie,Justin Timberlake Featuring JAY Z,20,17,4,14
08/05/2013,F**kin Problems,A$AP Rocky Featuring Drake| 2 Chainz & Kendrick Lamar,21,19,2,16
08/05/2013,Levitate,Hadouken!,22,18,16,9
08/05/2013,I Love It,Icona Pop Featuring Charli XCX,23,22,22,4
08/05/2013,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,24,30,24,3
08/05/2013,Scream & Shout,will.i.am & Britney Spears,25,23,4,16
08/05/2013,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,26,27,26,4
08/05/2013,#thatPOWER,will.i.am Featuring Justin Bieber,27,27,1,-
08/05/2013,Feel This Moment,Pitbull Featuring Christina Aguilera,28,24,18,7
08/05/2013,Cruise,Florida Georgia Line,29,25,25,3
08/05/2013,Rich As F**k,Lil Wayne Featuring 2 Chainz,30,29,27,4
08/05/2013,Bugatti,Ace Hood Featuring Future & Rick Ross,31,31,20,8
08/05/2013,22,Taylor Swift,32,36,13,6
08/05/2013,Call Me Maybe,Carly Rae Jepsen,33,26,13,16
08/05/2013,Locked Out Of Heaven,Bruno Mars,34,32,2,16
08/05/2013,Ho Hey,The Lumineers,35,37,3,16
08/05/2013,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,36,28,28,4
08/05/2013,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,37,42,9,16
08/05/2013,What Makes You Beautiful,One Direction,38,35,21,11
08/05/2013,It's Time,Imagine Dragons,39,34,5,16
08/05/2013,Come & Get It,Selena Gomez,40,41,40,3
